,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
52,52.3,2.0,1.8,2.1,7.7,1.1,3.6,4.2,1,36.0,178.0,0,0,0
53,52.3,1.0,1.8,2.3,7.3,1.0,4.6,4.2,27,219.0,0.0,24,0,0
54,52.3,2.5,1.8,2.3,7.3,1.0,4.6,4.2,27,148.0,0.0,24,0,0
55,68.4,1.0,1.8,2.3,7.3,1.0,4.6,4.2,13,258.0,0.0,0,0,0
56,68.4,1.0,1.8,2.3,7.3,1.1,4.6,4.2,27,224.0,34.0,26,0,0
57,68.4,1.0,1.8,2.3,7.3,1.0,4.6,5.0,2,258.0,0.0,0,0,0
58,68.4,1.5,1.8,2.3,7.3,1.0,4.6,5.0,2,240.0,0.0,0,0,0
59,41.0,1.0,1.4,3.8,9.8,1.5,2.1,4.8,10,4.0,140.0,10,0,0
60,12.2,2.0,1.4,3.8,9.8,1.6,2.1,4.8,20,1.0,127.0,0,20,0
61,12.2,2.0,1.4,3.8,9.8,1.5,4.1,4.8,10,1.0,127.0,0,10,0
62,12.2,2.0,1.4,3.8,9.8,1.5,2.1,3.1,3,1.0,127.0,0,3,0
63,12.2,2.0,1.4,3.8,9.8,1.5,2.1,4.8,1,1.0,127.0,0,1,0
64,86.0,1.0,2.0,3.6,7.8,3.6,2.1,5.6,25,14.0,306.0,22,0,0
65,63.5,2.0,1.2,2.6,6.2,4.6,1.1,1.9,10,36.0,178.0,0,10,0
66,63.5,2.0,1.6,2.6,6.2,4.6,1.1,1.9,4,36.0,178.0,0,4,0
67,63.5,2.0,1.2,2.8,6.2,4.6,1.1,1.9,3,36.0,178.0,0,3,0
68,63.5,2.0,1.2,2.6,6.8,4.6,1.1,1.9,13,36.0,178.0,0,13,0
69,63.5,2.0,1.2,2.6,6.2,4.5,1.1,1.9,5,36.0,178.0,0,5,0
70,63.5,2.0,1.2,2.6,6.2,4.6,1.1,1.9,3,36.0,178.0,0,3,0
71,63.5,2.0,1.2,2.6,6.2,4.6,1.1,3.5,1,36.0,178.0,0,1,0
72,63.5,1.0,1.6,2.8,6.8,4.5,1.1,3.5,8,128.0,114.0,8,0,0
73,18.5,2.0,1.7,4.6,8.2,2.6,3.1,4.4,7,0.0,128.0,0,7,0
74,34.7,2.0,1.7,4.6,8.2,2.6,3.1,4.4,7,0.0,128.0,0,7,0
75,18.5,2.0,1.1,4.6,8.2,2.6,3.1,4.4,5,0.0,128.0,0,5,0
76,18.5,2.0,1.7,4.8,8.2,2.6,3.1,4.4,1,0.0,128.0,0,1,0
77,18.5,2.0,1.7,4.6,8.8,2.6,3.1,4.4,7,0.0,128.0,0,7,0
78,18.5,2.0,1.7,4.6,8.2,2.5,3.1,4.4,7,0.0,128.0,0,7,0
79,18.5,2.0,1.7,4.6,8.2,2.6,3.1,4.4,5,0.0,128.0,0,5,0
80,18.5,2.0,1.7,4.6,8.2,2.6,3.1,1.0,1,0.0,128.0,0,1,0
81,18.5,2.0,1.1,4.8,8.8,2.5,3.1,1.0,7,0.0,128.0,0,7,0
82,34.7,2.0,1.7,4.8,8.8,2.5,3.1,1.0,7,0.0,128.0,0,7,0
83,34.7,2.0,1.1,4.6,8.8,2.5,3.1,1.0,5,0.0,128.0,0,5,0
84,34.7,2.0,1.1,4.8,8.2,2.5,3.1,1.0,1,0.0,128.0,0,1,0
85,34.7,2.0,1.1,4.8,8.8,2.6,3.1,1.0,7,0.0,128.0,0,7,0
86,34.7,2.0,1.1,4.8,8.8,2.5,3.1,1.0,7,0.0,128.0,0,7,0
87,34.7,2.0,1.1,4.8,8.8,2.5,3.1,4.4,5,0.0,128.0,0,5,0
88,34.7,2.0,1.1,4.8,8.8,2.5,3.1,1.0,1,0.0,128.0,0,1,0
89,15.7,2.0,1.2,1.2,7.8,3.5,2.0,5.8,25,89.0,39.0,0,25,0
90,82.5,2.0,1.2,1.2,7.8,3.5,2.0,5.8,10,201.0,129.0,0,10,0
91,15.7,2.0,1.0,1.2,7.8,3.5,2.0,5.8,2,65.0,15.0,0,2,0
92,15.7,2.0,1.2,1.2,9.0,3.5,2.0,5.8,11,89.0,39.0,0,11,0
93,15.7,2.0,1.2,1.2,7.8,1.9,2.0,5.8,5,128.0,0.0,0,5,0
94,15.7,2.0,1.2,1.2,7.8,3.5,2.8,5.8,3,89.0,39.0,0,3,0
95,15.7,2.0,1.2,1.2,7.8,3.5,2.0,2.1,1,89.0,39.0,0,1,0
96,82.5,2.0,1.0,1.2,9.0,1.9,2.8,2.1,2,194.0,12.0,0,2,0
97,82.5,2.0,1.0,2.7,7.8,1.9,2.8,2.1,1,52.0,154.0,0,1,0
98,82.5,2.0,1.0,2.7,9.0,3.5,2.8,2.1,25,45.0,161.0,0,25,0
99,82.5,2.0,1.0,2.7,9.0,1.9,2.0,2.1,10,52.0,154.0,0,10,0
100,82.5,2.0,1.0,2.7,9.0,1.9,2.8,5.8,2,66.0,140.0,0,2,0
101,82.5,2.0,1.0,2.7,9.0,1.9,2.8,2.1,1,52.0,154.0,0,1,0
102,60.7,2.0,1.7,3.2,9.8,1.5,4.0,3.3,25,1.0,213.0,0,25,0
103,37.5,2.0,1.7,3.2,9.8,1.5,4.0,3.3,10,1.0,127.0,0,10,0
104,60.7,2.0,1.5,3.2,9.8,1.5,4.0,3.3,2,1.0,213.0,0,2,0
105,60.7,2.0,1.7,4.7,9.8,1.5,4.0,3.3,1,0.0,214.0,0,1,0
106,60.7,1.0,1.7,3.2,7.0,1.5,4.0,3.3,25,12.0,214.0,0,25,0
107,60.7,2.0,1.7,3.2,7.0,1.5,4.0,3.3,25,1.0,213.0,0,25,0
108,60.7,2.5,1.7,3.2,7.0,1.5,4.0,3.3,25,0.0,241.0,0,25,0
109,60.7,2.0,1.7,3.2,9.8,3.9,4.0,3.3,10,1.0,213.0,0,10,0
110,60.7,2.0,1.7,3.2,9.8,1.5,4.8,3.3,2,1.0,213.0,0,2,0
111,60.7,1.0,1.7,3.2,9.8,1.5,4.0,4.6,1,12.0,214.0,0,1,0
112,60.7,2.0,1.7,3.2,9.8,1.5,4.0,4.6,1,1.0,213.0,0,1,0
113,60.7,2.0,1.5,4.7,7.0,3.9,4.8,4.6,25,0.0,214.0,0,25,0
114,37.5,1.0,1.7,4.7,7.0,3.9,4.8,4.6,10,0.0,144.0,0,10,0
